date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
2001-06-29,0.0,0.015873015873015817,0.015180265654648917,0.010714285714285454,0.01760563380281699,,0.039787798408488007,0.03101920236336775,0.01388888888888884,0.03925845147219187
2001-06-30,-0.16126682498766354,-0.09534920302013425,-0.04400184644632599,-0.044015220136144007,-0.1318207913115628,-0.14898434101020316,-0.09617180205415495,-0.1658500290360046,0.09507936507936487,0.04587363898425298
2001-07-31,-0.12407761903750894,-0.06572734690849755,-0.023983412410745152,0.0009624937903625896,-0.08299778595267318,0.021428607881399386,0.005408307248947974,-0.08348387264691126,0.17450574432671595,-0.00556914395696031
2001-08-31,-0.2877523676938426,-0.26787722174368084,-0.19061927655677668,-0.27570331817449056,-0.19487309573030956,-0.2478751768226867,-0.15552714701103132,-0.2758545831904181,-0.24255558601069685,-0.1516282049355255
2001-09-28,0.030927835051546504,0.04237288135593231,0.017699115044247815,,0.0390625,0.032863849765258246,,-0.023809523809523836,0.02087682672233826,0.0
2001-09-30,0.44056261343012665,0.29446560524804966,0.33409796638531913,0.2252047206165702,0.18834910402021787,0.44500929500929476,0.21801530756168963,0.242063492063492,0.4011675832007708,0.38712614123900724
2001-10-31,0.36623809811135694,0.4287008281573499,0.2300585228651506,0.20566295370174487,0.33911380665154467,0.1300414247831209,0.14339728183856099,0.10035384835224566,0.13557964852607707,0.060602237777666115
2001-11-30,0.2021260776971277,0.20981576422885304,0.1674046551287523,0.17772099118841003,0.15434808467880212,0.20090313464495818,0.1888480060875734,0.19629228043862162,0.0935465278252759,0.09588703767524578
2001-12-28,0.0,0.0,,0.0,,0.0,,0.0,,0.0
2001-12-31,0.10230800236160381,0.05506176829706211,-0.01446993552256722,0.0047294920210866065,-0.05330587915744897,0.0035842293906810005,0.021453342608881376,-0.12940480745816973,0.08745997536945807,0.012910450129949569
2002-01-31,-0.19348692413331206,-0.05557761486687198,-0.12366779226455293,-0.14397005456433198,-0.07237824609969581,-0.08365531659945886,-0.15082833938624832,-0.11764541936556558,-0.12491067293058952,-0.13715857277723406
2002-02-28,-0.04302252880811883,0.005648087247873712,0.09675474715104848,-0.042424069661678554,0.055398335969802565,0.019151681185255696,-0.03240740740740766,-0.008459584224060391,-0.11827508077175286,-0.038918001509913466
2002-03-29,-0.014851485148514865,0.0,-0.013496932515337345,,0.0,0.01158301158301156,,0.0,0.01098901098901095,-0.015901060070671158
2002-03-31,0.008904147825601477,-0.06112848184305264,-0.009796082612149204,-0.04824357073951228,-0.034271402950929036,0.02290869507850618,-0.05522837034263498,0.042395382395382264,0.05608360836083601,0.03575391871272002
2002-04-30,-0.06350601433894451,-0.13709235762493416,-0.08191105821895997,-0.061043997825518545,-0.08932471404205913,-0.051586538280657346,-0.09356555756828355,-0.1874970560527556,-0.10770196811777544,-0.04220213625497717
2002-05-31,-0.04445645363231574,-0.040675227663771185,-0.12786756307265537,-0.06075301668152564,-0.04839637921552662,0.012099262260157145,0.028856621163377106,0.024926034732437624,-0.002277992277992147,0.025459814438290394
2002-06-28,0.0,0.04991680532445919,0.047368421052631726,-0.04242700729927007,0.06467661691542315,0.026785714285714413,-0.012433392539964339,-0.024390243902439046,0.03743315508021383,0.09090909090909083
2002-06-30,0.1607476740173469,-0.014788293897882915,0.272778808493094,0.08750868020937036,0.09998245482116441,0.11647899219818203,0.19547119547119554,0.4076618825909525,0.40711401056228635,0.06423769247451763
2002-07-31,-0.07539371411016897,-0.1437473390912914,-0.06516377578093066,-0.05278011793762788,-0.0060529833281850465,-0.06931397270623788,-0.009198700443359437,-0.04594335383030255,0.0515642260615967,-0.0015125753416010078
2002-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-30,-0.026367431018593773,-0.011862695608278684,-0.020270270270270285,-0.030555297538219766,0.0,-0.014044943820224753,0.007972104289497869,0.025423728813559365,-0.00833333333333336,0.00806660173767589
2002-09-30,0.11571822137017489,0.10541189645913271,0.08244218822166698,0.2017576314295278,0.14046299866950956,0.0939873154407678,0.15770401370628573,0.1340942045610975,0.02559172696617653,-0.011120074695898397
2002-10-31,0.3216890521951917,0.3817817126850741,0.3147650993278008,0.24681510924859046,0.3689202811876863,0.24843236104037364,0.38461220630490545,0.21600567781736404,0.21289008644542667,0.2265176653834225
2002-11-29,0.006775144724672999,0.011267605633802847,0.013387464563046958,0.02723993045494062,0.005348652266090187,0.02705060899493803,6.133417669684782e-05,-0.008507214121485895,0.0,0.008794326241134787
2002-12-31,0.1098701656552922,0.025125925857036678,0.26398349010548705,0.15310153173775426,0.05933456187517085,0.04660598411621336,0.046126448261244415,0.06957728678118458,0.0838718618585654,0.059746383393226396
2003-01-31,-0.1032987909590034,-0.10185911243109821,-0.14693165988003568,-0.0810499009793459,-0.08411532826224832,-0.03777120315581861,-0.09844812925170061,0.01975388417683238,-0.07445795229131731,-0.05301952154211054
2003-02-28,-0.03415826171719587,0.012305969993076805,0.010154029988433465,-0.007877263581489019,0.020337195398374353,0.003208376220868181,-0.01255094380094407,-0.019311893810090908,-0.01342155248758976,-0.002812337935133802
2003-03-31,0.2516754569210367,0.15801333185867222,0.20977938793603199,0.08460307984942275,0.15149712324898376,0.27556621615388116,0.1656966830652431,0.14261594202898562,0.17302801165005902,0.2944091847186324
2003-04-30,-0.06902250777350696,-0.028089210956822774,0.03646657630171992,0.01849398394579931,0.003113097990424518,-0.041983179740602006,-0.06553987219469222,-0.036399528392071834,0.021778720805042995,-0.06483246033819093
2003-05-30,0.010583308761370192,-0.004878048780487809,0.02731132693850391,0.00810002715956043,0.012310538056817633,0.01952106381186982,0.0012220007593014282,0.005436507936507939,0.012932650667785994,0.011068666020121132
2003-06-30,-0.0656361646020929,-0.08162714656432671,0.012192251178861135,-0.0010467972787211455,0.029867578901692317,-0.05488133764832795,-0.05502376034792571,-0.06772371364579596,0.01904095904095906,-0.05254737434496841
2003-07-31,0.0775807644960949,0.03700764863215729,0.06626624656536047,0.08247674674112129,0.09658330156401367,0.09334594306222427,-0.0007284784970702951,0.2401342079051238,0.14040726817042587,0.05654143806554786
2003-08-29,-0.006761165365359356,-0.0008763818981512239,-0.0021317090238866187,-0.003862555928411615,-0.00022280279291344573,0.0072280542224745,0.006944444444444475,0.003999999999999959,0.0012743628185906796,0.00516658895514821
2003-09-30,0.13347162822087752,0.06970786193852478,0.2279772707913405,0.04624760058505504,0.1688303261155927,0.05704030512498259,0.18041912781052355,0.1909180820208636,0.19643689753318835,0.13084647977538463
2003-10-31,-0.07717956903826786,-0.060337480267116564,-0.08630356589976318,-0.09328545767330862,-0.07559342292170512,-0.06404622295056964,-0.08919447539405614,-0.1410138782032541,-0.10860467531579296,0.0714971238971677
2003-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-28,0.03731127082288702,0.08059642793149369,0.08189551158301156,0.06756460218609983,0.05605051058732761,0.06640835472726703,0.044334741979411486,0.054458408138838954,0.08347586896724184,0.06840634869220175
2003-12-31,-0.03187767298025994,-0.027314054226805662,-0.0063671165836691745,-0.015092861984849104,-0.02997436564710081,-0.06503722248365498,-0.10360785655248156,-0.07334555128063411,-0.08841136990743288,0.0747191301537482
2004-01-30,0.17152496953106058,0.009501182558718568,0.12436411939733208,0.10399367862490458,0.02396733880747941,0.07755262383653623,0.10441958438998736,0.03590016763414181,0.076757000013613,0.005364527213081472
2004-02-27,-0.0043355351467497805,-0.01715100702673771,-0.009723152128095203,-0.0023786952067663125,-0.00862164437630215,-0.010924758943608559,0.02630160004448434,-0.004612102655720163,0.00017912613913921848,0.005831544112713782
2004-03-31,-0.0038684468652565585,-0.171708584250914,-0.05444956668667067,-0.16008608192309443,-0.0749001846567062,-0.11321549843797259,-0.09450449739879259,-0.056572298669072874,-0.12842026389112032,-0.06571272057520909
2004-04-30,-0.02596962549781029,0.009519336032586834,-0.03834232065039937,-0.048470508830087924,-0.0053178458330734426,-0.03860983417073425,-0.08023734481261813,-0.05490930313976765,-0.012948094588039805,-0.10699656336186747
2004-05-31,0.017650256297755962,0.0066381447801716845,0.09142333298361716,0.051603601013413124,0.024178537511871045,0.04746260569885426,0.059737090453054996,-0.06470539228294477,0.09718507031939869,0.04300849184957902
2004-06-30,0.06581863608896214,0.028134564438270025,0.08512187600692397,0.04176900860032209,0.10930720073577245,0.05367199059890777,0.11309028155343089,0.10574234879830188,0.16332044026108944,0.05019790938559863
2004-07-30,-0.0016845695985017728,0.0657792340643401,0.06484553269941902,0.05209121946693753,0.007524765743356832,0.09254032965084527,0.0699759766548345,0.06789672093467702,0.06848519642786384,0.09631401984938952
2004-08-31,0.0730467233601947,0.0898993634819858,0.004295424088233491,0.08833228603382452,0.07099683058290655,0.09127510228011708,0.04831128227955457,0.09424127143355357,0.11076751107072505,0.0658107310879561
2004-09-30,0.006144414125301904,0.04995400719633005,0.01531745061621248,-0.10027903703559807,0.1454246267829583,0.04157010776111614,0.08395603634314594,0.08405094099352003,0.023376623376623253,0.15163228785898436
2004-10-28,0.006535947712418277,0.0,4.117259552050001e-05,-0.025258112094395158,-0.011612576064908675,0.000915814525743186,-0.02306396244036657,0.17508771929824563,0.006785592352338665,-0.011111111111111127
2004-10-29,7.70823254986619e-05,-0.00847710330138455,-0.03974167051427905,0.028915470040161522,-0.0728786798872928,0.029148629148629108,0.0060362173038229034,-0.01672191555438714,0.0014255456898423964,0.1409340424623009
2004-11-30,0.07260287750308737,0.051215034693039764,0.11270203097142409,0.05495457570111253,0.014464332735922958,0.1336829870363339,0.0377971801073683,0.04939745096120398,0.024355522450660284,0.060171652915623076
2004-12-29,0.014084507042253502,0.01948051948051943,0.0,,0.010343400910219458,-0.02127659574468077,,0.0,0.0,0.053763440860215006
2004-12-31,0.2422899740890657,0.06623798785979179,0.08861934051822645,0.16586860219771854,0.10709061777622282,0.12184710822703881,0.030082539214682458,0.07440005928224058,0.14326188477655621,0.11870459114938266
2005-01-31,0.20438675768190462,0.028300500551412932,0.004095630616218604,-0.04327100638702639,-0.06090189121068144,-0.007957603958285597,0.08578964047962778,-0.030007044455885444,-0.003799893377358088,0.028615644058899582
2005-02-28,-0.13199722467883632,-0.12530028429963605,-0.08004587768426943,0.003957072600390821,-0.03395494158436194,-0.06504261288252218,-0.12428332160280384,-0.015653633525616394,-0.05184625855702998,-0.024516212086974166
2005-03-31,-0.05812622237815059,-0.07812230784335447,-0.07010477805724132,-0.011246721506143652,-0.13848202647857416,-0.07784573851578196,-0.11727172417740514,-0.08707991495664544,-0.10937873196510355,-0.0974109787022129
2005-04-29,0.050266573345660016,-0.012429156443178702,0.10500728894868883,0.11696673570711816,0.09749950021750146,0.04910836636731943,0.21312989736232213,0.06339442485452662,0.22152911620845944,0.06189986393641737
2005-05-31,0.06175010447334117,0.06467410782605923,0.007837538729549221,0.10819283371297313,0.1511011531310133,0.07895637350131053,0.08746284296294878,0.06811677676029557,0.0724675634986538,0.048963620879184634
2005-06-30,0.06835078386358999,0.10761801115829639,0.030721899868864245,0.0616176625102904,0.0645273994459041,0.17742945885804975,0.07546313338254622,0.10527788292840046,0.14761379974827107,0.1921625370785359
2005-07-29,0.18229410091122888,0.041446777091180366,0.0021161937920468167,0.047085876710321474,0.07442863024796328,0.00282978847030384,0.01587232677657908,-0.007613561225222121,-0.015212768097142271,0.020778948857830826
2005-08-31,0.03551015735803553,0.0034888797630150624,0.0920230845890448,0.05755671966467677,0.012243460969058706,0.029816733362047508,0.13741602581334497,0.16021889094131175,0.05951150104659793,0.12077462626950176
2005-09-30,-0.04587573438244186,-0.029141736541283624,-0.05478261797088213,-0.05400992018566433,0.007407894920333646,-0.03378008590543506,-0.06657593607569257,-0.04547141224209324,-0.060003072420872085,0.0960163373156709
2005-10-31,0.16108255295340182,0.1419873439381183,0.18129105342072496,0.08661340764117713,0.10905594663184455,0.10076022446495628,0.10916868939196092,0.1697477574378056,0.16667366908615788,0.16230498618500291
2005-11-30,0.07456714757143727,0.02003136057182866,0.149360379956253,0.03763257714302557,0.16068183130886934,0.007683600506631349,0.1478033258779418,0.034997228496698576,0.14470267586836524,0.07755273283102147
2005-12-30,0.04224847833870382,,,,0.01002865329512903,,,,,-0.028000000000000025
2005-12-31,0.046292464672795644,0.07452087613745448,0.06428201313412081,0.05739738323607093,0.1582082410436932,0.18788361804407422,0.15476928224313916,0.13873325189115954,0.28630691921792184,0.12031191086955836
2006-01-31,0.09892139064398746,0.08723490228718259,0.13140008592312188,0.21953029392850673,0.07933084547204429,0.08489332479630693,0.2233760947018419,0.04019523405808232,0.02318769045457223,0.13463447556393474
2006-02-28,-0.12696679831599694,-0.09264613831309529,-0.06353927433219086,-0.04896564874913365,-0.0809254285365661,0.0017974977660889068,-0.05016079178745616,-0.09193680360576176,-0.05138307180843902,-0.03367360434740698
2006-03-31,0.1859505840877744,-0.05818747942991065,0.022577785061227672,0.003594408901574105,0.034348403735621466,-0.03885920214779801,-0.004453004357494498,0.016432420269361002,0.012365137443446828,0.002194553254570316
2006-04-28,-0.12489060068159936,-0.16998152449021717,-0.16295013364182134,-0.07395602647556475,-0.12973453893478507,-0.10210173614451187,-0.04222890872819527,-0.04234245824688818,-0.13432265337672145,-0.15305481610330915
2006-05-31,-0.1041613763427901,-0.09388777246936972,-0.11712397458184243,-0.11026981633112981,-0.05406279767744597,-0.025284040205054103,-0.005854829770945332,-0.07570846691512663,-0.20638032598075626,-0.10992438060651712
2006-06-30,-0.034473394218769604,0.03691854197734401,0.015206808502897773,-0.00788526141912795,0.0059745760444000155,0.054621113242076434,-0.024736768913686907,-0.02164757545117286,0.03353746957277759,0.08447793896459817
2006-07-31,0.08039242971237291,0.0441400060556185,0.08119756995763909,0.04517859807438601,0.023690870451165535,0.0693313561620736,0.11387426815929151,0.0445116422130176,0.03901698160264764,0.07539126193808238
2006-08-31,0.014131943221363111,-0.03217153793750518,0.016151056435899647,-0.022413324740363855,0.014095310630239565,0.006752851105280034,-0.027774493520706156,0.04361032626761112,0.08829586754003223,0.04395733493676703
2006-09-29,-0.004059539918809252,,,,,,,,,0.0059880239520957446
2006-09-30,0.06596453624193743,0.17009981137920613,0.06476002023052634,0.10078864825253513,0.11871919814667446,0.12616660304186525,0.11967402010189732,0.10531068102725114,0.04493636457536312,0.07224595584757625
2006-10-31,-0.016617081965504394,-0.04250124622337761,-0.06007982328986235,-0.037442667307212796,-0.04546561878738835,-0.0018889694780880983,0.025245048860945807,-0.10594932242324215,-0.04729180343008119,-0.010401030296951866
2006-11-30,-0.014892921410441037,-0.045696953054289294,0.03229050570107959,-0.031153266465132206,0.023162483705162672,0.0025974618359568603,0.040395551393551055,0.06526834292597405,-0.03306393149996778,0.010527341641283364
2006-12-29,0.0,,,,,,,,,0.0
2006-12-31,0.09530165951038395,0.02625855078783741,0.08003560234073381,0.0696105600806651,0.10441337940311088,0.07019531869005706,0.1070779036242333,0.15796139865291625,0.06270825479319095,0.0890691233319033
2007-01-31,0.014348376975446442,-0.06888953597326367,-0.06848364340318211,0.04114657343907526,0.018519406242325686,-0.09914355373801735,0.022646711076291588,-0.08310172982600805,-0.12356452867614613,-0.02801040948337848
2007-02-28,0.07546588478612247,0.04142130510495181,0.07138509304524952,0.1629945648806741,0.06327537509801108,0.03810891255078171,0.13937388200025644,0.12342476764577327,0.11300564059922014,0.07574626500513697
2007-03-30,0.008215962441314506,,,,,,,,,-0.010101010101010055
2007-03-31,0.005616360554703918,-0.10505880971797583,0.010870161760141838,-0.010017598273488101,0.0567256221972454,0.04651345957441155,-0.07072332221511117,-0.09564784872701733,-0.020220145573038327,-0.040664856361174506
2007-04-30,0.07061225595479236,0.04094572479628308,0.09546162965132936,0.040091927815469296,0.20583772713709791,0.2531730786796968,0.23419465009020604,0.15698959774036586,0.06582938993345273,0.06734695268088921
2007-05-31,-0.012527437813981948,0.027763624854310165,0.00038311319130339693,0.018955065757399636,-0.0007165860741183786,-0.01017471996946182,-0.02202103842502362,0.06571032855065836,0.007765873746644576,0.041364613500683524
2007-06-29,-0.008149010477299212,,,,,,,,,-0.004444444444444473
2007-06-30,0.21446205861230636,0.12204021535348612,0.09441467684385554,0.025266566218500947,0.0746530956299279,0.05011183380459683,0.043546122666282064,0.017561725205084127,0.10353668510147988,0.018708481980749276
2007-07-31,0.041678784500448075,-0.02955202022885393,-0.012961951387242746,-0.03829770703294484,-0.023635790145816443,-0.052809731073167755,-0.036515317216740104,-0.013364316548886443,-0.020826410288215802,-0.02648928397164559
2007-08-31,-0.03781849582391056,0.04777438064564099,0.0787790475864986,0.03912800028286108,0.050777789996837595,0.054179336755131945,0.002815599318238249,-0.00482809305823706,0.10981723186530153,0.030759420272654308
2007-09-28,0.00932642487046631,,,,,,,,,0.0
2007-09-30,-0.07007613724364757,0.058465536542492015,0.01676844877184125,-0.04245816437102314,-0.01827865599739855,-0.013104058094245141,0.00945958684281245,0.010893673113258654,-0.027167415023873986,0.01689217703958677
2007-10-31,-0.057408496222917695,-0.014612310799354877,-0.0030171905268793395,-0.09654459907826965,-0.025911406129387544,-0.035701426949682,-0.05998213278927189,-0.001418051125756381,-0.08224566387493033,-0.023366369353226408
2007-11-30,-0.025556876443932897,-0.015207242859165193,0.00460958815819638,0.06639888760993909,0.05342864924224914,0.06614660359926312,0.024774842573979283,0.05644147655367421,0.012673055167351658,0.00032981577272787427
2007-12-31,-0.248074293563739,-0.22493714903938788,-0.09869099092478867,-0.21081657811255824,-0.18855461927569994,-0.10490502946514098,-0.22721737531815026,-0.14157412866137564,-0.06507986557762825,-0.15033031615293677
2008-01-31,-0.06284112422472325,-0.047462901685007386,-0.012364058656383181,0.07094451206751029,0.02652077707198384,-0.009981106199511794,-0.0734092986058759,0.02346378563334252,0.002315183981134709,0.05624700415661177
2008-02-29,-0.054117507795657216,-0.026301359323885554,-0.08785431228718814,-0.09505034141567607,-0.15173207313384388,-0.05188812731640896,-0.14974560652182617,0.026633982285128477,0.07553650690329354,0.01244179025364267
2008-03-31,0.08697936314639969,0.07793498895057242,0.08034276260370747,0.1257891116427646,0.06335861201783849,0.06901451815466282,0.034753219354171305,0.05035003701456501,0.15183303678675877,0.07321388386364026
2008-04-30,-0.056961976561607675,-0.0881071080460862,0.02454380641529706,-0.009684716895285606,-0.06808390841917122,0.18780752734757095,0.048985199856614835,-0.010073412204481305,-0.03205563172631998,-0.04384282004386666
2008-05-30,0.0037799571330925374,0.005108343579085091,0.004995620809057688,-0.009419694132400791,0.0046610582796136986,-0.006355271072936519,0.0015489309491989272,0.011731634863163486,-0.012328858377815518,-0.0005652826487778281
2008-05-31,0.1816488122962272,,,,,,,,,0.2583025830258301
2008-06-30,0.2902692964673178,0.3391455306347795,0.1914114191580325,0.21125487525611342,0.172846873233953,0.2852717259080777,0.18572858186390215,0.06851787089969757,0.12886211943114625,0.18816514707727197
2008-07-31,0.01246061756795345,-0.029823879783832608,-0.020847412450744767,0.0522772907762352,0.03224870087475693,-0.03365356926103311,0.006300023772518611,-0.06797599427720823,-0.020452895544701144,-0.021595699246744576
2008-08-29,0.0017784932407723202,0.008467733367331753,-0.011626884275393424,-0.01285474391421578,-0.03605956304167357,-0.012247321342082774,-0.005623495166167558,-0.025397843159383537,-0.017429927653427824,-0.011710668161771834
2008-08-31,0.054374346462181755,,,,,,,,,0.15206185567010322
2008-09-30,-0.3130152610840344,-0.271289195913132,-0.27879780788038105,-0.22305603937116802,-0.22550743938229703,-0.23038918150066387,-0.31884784660987603,-0.23315996332868474,-0.253036944501895,-0.23851949778462467
2008-10-31,-0.06997392990221273,-0.09103353573980906,-0.15877866135100463,-0.1475097722171321,-0.10685118993848726,-0.04998830554403688,-0.15720521764405912,-0.021129832209514827,-0.0375113706839611,-0.15450731310323326
2008-11-28,-0.0491641550825662,-0.051070478281384356,-0.05626014227447353,-0.027013258574507575,-0.05479032914528179,-0.05734372691928913,-0.06652205063991,-0.04182377053884974,-0.047693181646320415,-0.03790551007054856
2008-11-30,-0.0055865921787715545,,,,,,,,,0.034591194968552896
2008-12-31,-0.06346758295377813,0.0640103216692951,-0.11332717251190988,-0.04831603341462476,-0.06438100745435717,-0.07227632426877004,-0.03325137707372137,-0.01770406750148083,-0.037539361890975974,-0.038354819281097484
2009-01-30,0.08522651939043226,-0.03268993061862058,0.013043950357267686,0.009880834879232228,0.028175468205816068,0.01452320685835693,-0.015662048538474804,0.0016604405280064571,0.05303210664218163,-0.003974616632774634
2009-02-27,-0.03737990747875045,-0.018452014211225,-0.015815091224855093,-0.014337684957973143,-0.011145414511800863,-0.015061884474997034,-0.012000609306189106,0.013475667210643815,-0.012003964134892206,0.010715593769253148
2009-02-28,0.13830508474576364,,,,,,,,,0.015723270440251236
2009-03-31,0.31873286572438303,0.22251912910888152,0.1933960280843541,0.302552370920011,0.27595752529188333,0.2110756186224628,0.29223329052601393,0.2007187702356269,0.18235350170608122,0.21853743947793713
2009-04-30,0.14154631740441678,0.12025972788449113,0.1399482497466521,0.24722475808221311,0.1648786589315532,0.1724789423932216,0.11926443709342364,0.06908293540247,0.11168479475565536,0.09449389242284356
2009-05-29,0.02279154566380755,0.024457011856792055,0.02809586961595132,0.03919243861740521,0.0393630857729698,0.0308397333628061,0.046391910995318066,0.020742566287181897,0.010080143120637763,0.02265348154242845
2009-05-31,-0.024861878453038777,,,,,,,,,0.0
2009-06-30,0.04753539563239904,0.16789247117873587,0.1308107784780921,0.15083752791603988,0.2109460938492307,0.2378231630083892,0.17323934883449402,0.0680873269574236,0.03686474535969847,0.12684346323435722
2009-07-31,0.06831820620213003,0.034954619163904556,0.10390721887103828,0.11084923146193898,0.11687785946150724,0.07774399942640842,0.10063816700442824,0.14212164529941165,0.07951221109499661,0.16622924824661334
2009-08-31,0.07420370229829455,0.03464565422964013,0.07859165140900304,0.03628923164976874,0.016255308580575778,0.038423503677580316,-0.014339957398750472,0.06458213536899049,0.04507730710402504,0.05129284409620347
2009-09-30,-0.055547396474892353,0.014582183191362064,-0.036058382178424886,0.01918580005555533,-0.032566984632321994,-0.05135195116333986,-0.04861831871857747,0.00035354590117810575,-0.006589564454592504,-0.08196593467877235
2009-10-30,-0.026137538934549658,-0.03609837546178903,-0.04945393001390277,-0.029976100878708816,-0.06687819424504686,0.050630084565581976,0.014959189476629386,0.056273993084513196,0.02315913926853948,0.050496861813297135
2009-11-26,0.0,0.0,0.020328381548084362,0.0275014628437682,0.020270270270270396,,-0.009242144177449174,0.02872235061076278,0.008358408559010266,0.03298429319371743
2009-11-30,0.15306984408088656,0.1488165795902378,0.15635939582361186,0.23458429158438196,0.13449892631753974,0.15726917341471824,0.23666734513077334,0.10823273535779573,0.12927139037433166,0.19841459965906494
2009-12-31,0.08567182422077084,0.06487862673484705,0.09187996352992589,0.09422275941688463,0.0819157498336281,0.09118547201288155,0.09366082582428743,0.20383334125003025,0.09061024580270156,0.1296448467750741
2010-01-29,-0.008311803141056154,-0.0980910486470029,-0.08617572920296046,-0.1197807467910144,-0.11443949206188654,-0.10698097268105966,-0.12494552620748263,-0.15208610986201007,-0.16412981397946771,-0.05653888989455106
2010-02-26,0.09583606230946391,0.03407907031192977,0.025975231694066386,0.024021851558974915,0.031443418327657145,0.03498398321488808,0.03273061669784729,0.04922392398789621,0.041284663798368704,0.021622348644566358
2010-02-28,-0.030932817786369915,,,,,,,,,-0.12914485165794054
2010-03-31,0.16365710799376862,0.018649996193376168,0.02567538686426794,0.07538927291534402,0.04915870586983941,0.0038861462258429347,0.10279749554697977,0.06015169877451334,0.006264906870911561,0.0431677283180566
2010-04-30,-0.12232608870685015,-0.120790168195113,-0.030360967672202515,-0.11117912116990315,-0.09795827932627556,-0.11655285241455558,-0.041581450658160525,-0.06663923251270049,-0.057141786000093765,-0.06138567291376281
